datetime,temp,total_lmp_da,date,time,TCL1 θ,TCL1 p,TCL2 θ,TCL2 p,Batt1 U,Batt1 p,Batt2 U,Batt2 p,EV1 U,EV1 p,EV2 U,EV2 p,EV3 U,EV3 p,p,cluster
2025-02-06T19:00:00.0,2.5,37.96,2025-02-06,19:00:00.0,22.45285478420385,0.0,22.864849807830307,-250.0,230.0,0.0,100.0,0.0,660.0,0.0,900.0,0.0,364.5,0.0,-25.0,5
2025-02-06T20:00:00.0,2.6,33.79,2025-02-06,20:00:00.0,22.464619547681046,-250.0,22.898637927984044,-250.0,230.0,0.0,100.0,0.0,660.0,0.0,900.0,0.0,405.0,-45.0,-54.5,5
2025-02-06T21:00:00.0,2.7,30.79,2025-02-06,21:00:00.0,22.476443134649255,-250.0,22.932479017641658,-250.0,320.0,-100.0,100.0,0.0,740.0,-100.0,900.0,0.0,445.5,-45.0,-74.5,5
2025-02-06T22:00:00.0,2.7,28.34,2025-02-06,22:00:00.0,22.48825883922615,-250.0,22.966293034427544,-250.0,410.0,-100.0,100.0,0.0,820.0,-100.0,960.0,-100.0,486.0,-45.0,-84.5,5
2025-02-06T23:00:00.0,2.6,26.86,2025-02-06,23:00:00.0,22.5,-250.0,23.0,-250.0,500.0,-100.0,100.0,0.0,900.0,-100.0,1020.0,-100.0,526.5,-45.0,-84.5,5
2025-02-07T00:00:00.0,2.7,29.78,2025-02-07,00:00:00.0,22.511799999999997,-250.0,22.53416,-250.0,590.0,-100.0,140.0,-50.0,580.0,-100.0,960.0,-100.0,40.5,-45.0,-89.5,1
2025-02-07T01:00:00.0,2.7,30.15,2025-02-07,01:00:00.0,22.52359213333333,-250.0,22.56829267199998,-250.0,680.0,-100.0,180.0,-50.0,660.0,-100.0,1020.0,-100.0,81.0,-45.0,-89.5,1
2025-02-07T02:00:00.0,2.7,30.52,2025-02-07,02:00:00.0,22.535376405244442,-250.0,22.602398037862383,-250.0,770.0,-100.0,220.0,-50.0,740.0,-100.0,1020.0,0.0,121.5,-45.0,-79.5,1
2025-02-07T03:00:00.0,2.6,32.33,2025-02-07,03:00:00.0,22.54708615430761,-250.0,22.636396119432092,-250.0,860.0,-100.0,220.0,0.0,820.0,-100.0,1020.0,0.0,162.0,-45.0,-74.5,1
2025-02-07T04:00:00.0,2.5,33.72,2025-02-07,04:00:00.0,22.55,-162.78569795264386,22.670287002536547,-250.0,950.0,-100.0,220.0,0.0,900.0,-100.0,1020.0,0.0,202.5,-45.0,-65.77856979526439,1
2025-02-07T05:00:00.0,2.0,38.49,2025-02-07,05:00:00.0,22.5363,0.0,22.70375077293452,-250.0,950.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,243.0,-45.0,-29.5,1
2025-02-07T06:00:00.0,3.9,52.64,2025-02-07,06:00:00.0,22.5238758,0.0,22.68870777231617,0.0,850.0,80.0,220.0,0.0,900.0,0.0,1020.0,0.0,243.0,0.0,8.0,1
2025-02-07T07:00:00.0,4.3,63.34,2025-02-07,07:00:00.0,22.511726549466665,0.0,22.67399680609832,0.0,750.0,80.0,162.85714285714286,40.0,900.0,0.0,1020.0,0.0,243.0,0.0,12.0,1
2025-02-07T08:00:00.0,4.2,46.59,2025-02-07,08:00:00.0,22.49951873176702,0.0,22.69513950773172,-179.6094953913997,750.0,0.0,162.85714285714286,0.0,900.0,0.0,1020.0,0.0,243.0,0.0,-17.960949539139968,1
2025-02-07T09:00:00.0,5.3,39.33,2025-02-07,09:00:00.0,22.48805238594584,0.0,22.731223396125536,-250.0,750.0,0.0,162.85714285714286,0.0,900.0,0.0,1020.0,0.0,283.5,-45.0,-29.5,1
2025-02-07T10:00:00.0,5.9,37.68,2025-02-07,10:00:00.0,22.4827005726015,-57.06888246295658,22.767758417408636,-250.0,750.0,0.0,162.85714285714286,0.0,900.0,0.0,1020.0,0.0,324.0,-45.0,-35.20688824629566,1
2025-02-07T11:00:00.0,6.0,36.88,2025-02-07,11:00:00.0,22.4967121055531,-250.0,22.80434421067471,-250.0,750.0,0.0,162.85714285714286,0.0,900.0,0.0,1020.0,0.0,364.5,-45.0,-54.5,1
2025-02-07T12:00:00.0,5.7,34.95,2025-02-07,12:00:00.0,22.51051429748273,-250.0,22.84066073530617,-250.0,810.0,-66.66666666666667,162.85714285714286,0.0,900.0,0.0,1020.0,0.0,405.0,-45.0,-61.166666666666664,1
2025-02-07T13:00:00.0,5.2,35.41,2025-02-07,13:00:00.0,22.52397395461774,-250.0,22.876548206717924,-250.0,810.0,0.0,162.85714285714286,0.0,900.0,0.0,1020.0,0.0,445.5,-45.0,-54.5,1
2025-02-07T14:00:00.0,4.5,34.36,2025-02-07,14:00:00.0,22.536957971981327,-250.0,22.91184696815255,-250.0,900.0,-100.0,162.85714285714286,0.0,900.0,0.0,1020.0,0.0,486.0,-45.0,-64.5,1
2025-02-07T15:00:00.0,4.6,35.26,2025-02-07,15:00:00.0,22.55,-250.0,22.947197490578027,-250.0,900.0,0.0,162.85714285714286,0.0,900.0,0.0,1020.0,0.0,526.5,-45.0,-54.5,1
2025-02-07T16:00:00.0,3.9,42.18,2025-02-07,16:00:00.0,22.55,-124.33333333333333,22.981959732585565,-250.0,900.0,0.0,162.85714285714286,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-37.43333333333333,1
2025-02-07T17:00:00.0,2.4,55.54,2025-02-07,17:00:00.0,22.536566666666666,0.0,22.965494164799498,0.0,800.0,80.0,157.14285714285714,4.0,900.0,0.0,1020.0,0.0,526.5,0.0,8.4,1
2025-02-07T18:00:00.0,1.2,59.32,2025-02-07,18:00:00.0,22.522342288888886,0.0,22.94808176946766,0.0,700.0,80.0,100.0,40.0,900.0,0.0,1020.0,0.0,526.5,0.0,12.0,1
2025-02-07T19:00:00.0,0.3,50.43,2025-02-07,19:00:00.0,22.507527394029626,0.0,22.929963304052087,0.0,600.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,8.0,1
2025-02-07T20:00:00.0,-0.4,49.1,2025-02-07,20:00:00.0,22.492255709100274,0.0,22.911299333408845,0.0,500.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,8.0,1
2025-02-07T21:00:00.0,-1.9,46.06,2025-02-07,21:00:00.0,22.483917630655263,-79.23425361057492,22.94145029394212,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-32.92342536105749,1
2025-02-07T22:00:00.0,-2.1,45.77,2025-02-07,22:00:00.0,22.492528352234824,-250.0,22.971417133706964,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-50.0,1
2025-02-07T23:00:00.0,-3.8,40.15,2025-02-07,23:00:00.0,22.5,-250.0,23.0,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-50.0,1
2025-02-08T00:00:00.0,-3.9,39.65,2025-02-08,00:00:00.0,22.507399999999997,-250.0,22.52888,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,40.5,-45.0,-54.5,5
2025-02-08T01:00:00.0,-4.7,37.97,2025-02-08,01:00:00.0,22.51426173333333,-250.0,22.557096895999983,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,81.0,-45.0,-54.5,5
2025-02-08T02:00:00.0,-4.8,36.51,2025-02-08,02:00:00.0,22.521052225511106,-250.0,22.585211218483185,-250.0,590.0,-100.0,100.0,0.0,580.0,-100.0,900.0,0.0,121.5,-45.0,-74.5,5
2025-02-08T03:00:00.0,-4.5,36.23,2025-02-08,03:00:00.0,22.528038190694097,-250.0,22.613543049508397,-250.0,680.0,-100.0,100.0,0.0,660.0,-100.0,960.0,-100.0,162.0,-45.0,-84.5,5
2025-02-08T04:00:00.0,-4.0,36.3,2025-02-08,04:00:00.0,22.5353528319003,-250.0,22.64225221506879,-250.0,770.0,-100.0,100.0,0.0,740.0,-100.0,960.0,0.0,202.5,-45.0,-74.5,5
2025-02-08T05:00:00.0,-4.1,36.74,2025-02-08,05:00:00.0,22.542595930012368,-250.0,22.670858413296735,-250.0,860.0,-100.0,100.0,0.0,820.0,-100.0,960.0,0.0,243.0,-45.0,-74.5,5
2025-02-08T06:00:00.0,-4.5,39.2,2025-02-08,06:00:00.0,22.549567532725693,-250.0,22.699121726566098,-250.0,860.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,283.5,-45.0,-54.5,5
2025-02-08T07:00:00.0,-4.5,42.12,2025-02-08,07:00:00.0,22.55,-184.65512296126215,22.727362429184847,-250.0,860.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,-45.0,-47.965512296126214,5
2025-02-08T08:00:00.0,-4.0,47.08,2025-02-08,08:00:00.0,22.55,-177.0,22.7559805392415,-250.0,860.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,0.0,-42.7,5
2025-02-08T09:00:00.0,-2.0,51.57,2025-02-08,09:00:00.0,22.533633333333334,0.0,22.736175754810105,0.0,760.0,80.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,0.0,8.0,5
2025-02-08T10:00:00.0,-0.8,53.59,2025-02-08,10:00:00.0,22.518077577777778,0.0,22.71734681420626,0.0,660.0,80.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,0.0,8.0,5
2025-02-08T11:00:00.0,-0.2,54.17,2025-02-08,11:00:00.0,22.502932192725925,0.0,22.699012936754894,0.0,560.0,80.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,0.0,8.0,5
2025-02-08T12:00:00.0,0.7,51.15,2025-02-08,12:00:00.0,22.48839690459744,0.0,22.699496964812344,-90.41619203427682,510.0,40.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,0.0,-5.041619203427682,5
2025-02-08T13:00:00.0,0.4,52.38,2025-02-08,13:00:00.0,22.473671306661043,0.0,22.681657367240494,0.0,410.0,80.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,0.0,8.0,5
2025-02-08T14:00:00.0,1.1,49.41,2025-02-08,14:00:00.0,22.4594221924566,0.0,22.714392041346702,-250.0,410.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,0.0,-25.0,5
2025-02-08T15:00:00.0,1.3,48.96,2025-02-08,15:00:00.0,22.45,-46.84089005037532,22.747260527713625,-250.0,410.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,0.0,-29.68408900503753,5
2025-02-08T16:00:00.0,1.0,48.37,2025-02-08,16:00:00.0,22.460699999999996,-250.0,22.779862719291454,-250.0,410.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,0.0,-50.0,5
2025-02-08T17:00:00.0,0.5,48.81,2025-02-08,17:00:00.0,22.45,-39.40466666670722,22.812038829116023,-250.0,410.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,0.0,-28.940466666670723,5
2025-02-08T18:00:00.0,0.4,48.34,2025-02-08,18:00:00.0,22.451972833022452,-166.72833022456018,22.84410919805273,-250.0,410.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,324.0,0.0,-41.67283302245602,5
2025-02-08T19:00:00.0,0.7,44.94,2025-02-08,19:00:00.0,22.462471517800438,-250.0,22.87639391069429,-250.0,410.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,364.5,-45.0,-54.5,5
2025-02-08T20:00:00.0,0.0,42.98,2025-02-08,20:00:00.0,22.47249653678857,-250.0,22.908092795565736,-250.0,410.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,405.0,-45.0,-54.5,5
2025-02-08T21:00:00.0,-1.3,40.63,2025-02-08,21:00:00.0,22.481648205764046,-250.0,22.938726321329284,-250.0,410.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,445.5,-45.0,-54.5,5
2025-02-08T22:00:00.0,-1.5,37.9,2025-02-08,22:00:00.0,22.49066044029353,-250.0,22.96917534027222,-250.0,410.0,0.0,100.0,0.0,820.0,0.0,960.0,0.0,486.0,-45.0,-54.5,5
2025-02-08T23:00:00.0,-1.0,35.69,2025-02-08,23:00:00.0,22.5,-250.0,23.0,-250.0,500.0,-100.0,100.0,0.0,900.0,-100.0,1020.0,-100.0,526.5,-45.0,-84.5,5
2025-02-09T00:00:00.0,-0.9,33.33,2025-02-09,00:00:00.0,22.4844,0.0,22.531280000000002,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,0.0,0.0,-25.0,5
2025-02-09T01:00:00.0,-0.9,32.26,2025-02-09,01:00:00.0,22.4938104,-250.0,22.562534975999988,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,40.5,-45.0,-54.5,5
2025-02-09T02:00:00.0,-0.7,31.66,2025-02-09,02:00:00.0,22.50334785973333,-250.0,22.59392494801919,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,81.0,-45.0,-54.5,5
2025-02-09T03:00:00.0,-0.6,32.54,2025-02-09,03:00:00.0,22.51294562782684,-250.0,22.625369808060775,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,121.5,-45.0,-54.5,5
2025-02-09T04:00:00.0,-0.2,32.97,2025-02-09,04:00:00.0,22.522803664074956,-250.0,22.657109512214326,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,162.0,-45.0,-54.5,5
2025-02-09T05:00:00.0,-0.2,33.22,2025-02-09,05:00:00.0,22.50872414247159,-10.690141726843516,22.688823824604555,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,202.5,-45.0,-30.569014172684355,5
2025-02-09T06:00:00.0,-0.2,35.72,2025-02-09,06:00:00.0,22.493584993043275,0.0,22.72051276554487,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,202.5,0.0,-25.0,5
2025-02-09T07:00:00.0,-0.1,38.15,2025-02-09,07:00:00.0,22.47852260304791,0.0,22.752256355332435,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,202.5,0.0,-25.0,5
2025-02-09T08:00:00.0,0.2,38.29,2025-02-09,08:00:00.0,22.463670254645876,0.0,22.78421455024817,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,202.5,0.0,-25.0,5
2025-02-09T09:00:00.0,0.4,31.55,2025-02-09,09:00:00.0,22.47396114114278,-250.0,22.81630717860797,-250.0,540.0,-44.44444444444444,100.0,0.0,580.0,-100.0,900.0,0.0,243.0,-45.0,-68.94444444444444,5
2025-02-09T10:00:00.0,1.0,32.03,2025-02-09,10:00:00.0,22.484645167048683,-250.0,22.848854132865085,-250.0,540.0,0.0,100.0,0.0,580.0,0.0,900.0,0.0,283.5,-45.0,-54.5,5
2025-02-09T11:00:00.0,0.7,32.12,2025-02-09,11:00:00.0,22.495122070270646,-250.0,22.881135049558793,-250.0,540.0,0.0,100.0,0.0,580.0,0.0,900.0,0.0,324.0,-45.0,-54.5,5
2025-02-09T12:00:00.0,0.7,30.04,2025-02-09,12:00:00.0,22.505591988890465,-250.0,22.913390141519148,-250.0,630.0,-100.0,100.0,0.0,660.0,-100.0,900.0,0.0,364.5,-45.0,-74.5,5
2025-02-09T13:00:00.0,1.2,29.23,2025-02-09,13:00:00.0,22.516388260897866,-250.0,22.946019429405933,-250.0,720.0,-100.0,100.0,0.0,740.0,-100.0,960.0,-100.0,405.0,-45.0,-84.5,5
2025-02-09T14:00:00.0,1.5,28.69,2025-02-09,14:00:00.0,22.5273773353906,-250.0,22.978862613862407,-250.0,810.0,-100.0,140.0,-50.0,820.0,-100.0,1020.0,-100.0,445.5,-45.0,-89.5,5
2025-02-09T15:00:00.0,1.9,29.95,2025-02-09,15:00:00.0,22.538625750500337,-250.0,23.01199952377132,-250.0,900.0,-100.0,140.0,0.0,900.0,-100.0,1020.0,0.0,486.0,-45.0,-74.5,5
2025-02-09T16:00:00.0,2.1,32.42,2025-02-09,16:00:00.0,22.55,-250.0,23.0452699241523,-250.0,900.0,0.0,140.0,0.0,900.0,0.0,1020.0,0.0,526.5,-45.0,-54.5,5
2025-02-09T17:00:00.0,2.0,51.78,2025-02-09,17:00:00.0,22.5363,0.0,23.02843370821298,0.0,800.0,80.0,100.0,28.0,900.0,0.0,1020.0,0.0,526.5,0.0,10.8,5
2025-02-09T18:00:00.0,0.7,48.91,2025-02-09,18:00:00.0,22.521742466666666,0.0,23.010570961246408,0.0,700.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,8.0,5
2025-02-09T19:00:00.0,1.2,43.87,2025-02-09,19:00:00.0,22.507527971688887,0.0,22.993122504477412,0.0,600.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,8.0,5
2025-02-09T20:00:00.0,0.5,43.24,2025-02-09,20:00:00.0,22.494776722452176,-19.20436077748693,22.97512800647383,0.0,600.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-1.9204360777486928,5
2025-02-09T21:00:00.0,0.6,44.52,2025-02-09,21:00:00.0,22.480180204637207,0.0,22.957227904068652,0.0,500.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,8.0,5
2025-02-09T22:00:00.0,-0.1,42.38,2025-02-09,22:00:00.0,22.49012675116745,-250.0,22.968534827862293,-148.7635305844765,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-39.87635305844765,5
2025-02-09T23:00:00.0,-0.2,39.78,2025-02-09,23:00:00.0,22.5,-250.0,23.0,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-50.0,5
2025-02-10T00:00:00.0,-0.3,39.02,2025-02-10,00:00:00.0,22.5098,-250.0,22.531760000000002,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,40.5,-45.0,-54.5,5
2025-02-10T01:00:00.0,-0.8,36.88,2025-02-10,01:00:00.0,22.519260133333333,-250.0,22.563094591999988,-250.0,590.0,-100.0,100.0,0.0,500.0,0.0,900.0,0.0,81.0,-45.0,-64.5,5
2025-02-10T02:00:00.0,-1.0,36.84,2025-02-10,02:00:00.0,22.528580626577778,-250.0,22.59424411632639,-250.0,680.0,-100.0,140.0,-50.0,580.0,-100.0,900.0,0.0,121.5,-45.0,-79.5,5
2025-02-10T03:00:00.0,-1.2,36.68,2025-02-10,03:00:00.0,22.537761572826724,-250.0,22.625208721033328,-250.0,770.0,-100.0,180.0,-50.0,660.0,-100.0,900.0,0.0,162.0,-45.0,-79.5,5
2025-02-10T04:00:00.0,-1.3,36.86,2025-02-10,04:00:00.0,22.546869731778173,-250.0,22.656068554056503,-250.0,860.0,-100.0,191.42857142857142,-14.285714285714286,740.0,-100.0,900.0,0.0,202.5,-45.0,-75.92857142857143,5
2025-02-10T05:00:00.0,-1.3,40.56,2025-02-10,05:00:00.0,22.55,-190.28181376347473,22.686903699213257,-250.0,860.0,0.0,191.42857142857142,0.0,740.0,0.0,900.0,0.0,243.0,-45.0,-48.52818137634747,5
2025-02-10T06:00:00.0,-1.5,68.13,2025-02-10,06:00:00.0,22.533966666666668,0.0,22.667554176253887,0.0,760.0,80.0,134.28571428571428,40.0,740.0,0.0,900.0,0.0,243.0,0.0,12.0,5
2025-02-10T07:00:00.0,-2.3,83.72,2025-02-10,07:00:00.0,22.51741068888889,0.0,22.647580132912886,0.0,660.0,80.0,77.14285714285714,40.0,740.0,0.0,900.0,0.0,243.0,0.0,12.0,5
2025-02-10T08:00:00.0,-2.1,48.43,2025-02-10,08:00:00.0,22.500999081762963,0.0,22.677782068806554,-250.0,660.0,0.0,77.14285714285714,0.0,740.0,0.0,900.0,0.0,243.0,0.0,-25.0,5
2025-02-10T09:00:00.0,0.8,41.14,2025-02-10,09:00:00.0,22.504248977540406,-177.17228498617055,22.710279843151508,-250.0,660.0,0.0,77.14285714285714,0.0,740.0,0.0,900.0,0.0,283.5,-45.0,-47.217228498617054,5
2025-02-10T10:00:00.0,1.7,41.34,2025-02-10,10:00:00.0,22.490379478222046,0.0,22.74347161927699,-250.0,660.0,0.0,77.14285714285714,0.0,740.0,0.0,900.0,0.0,324.0,-45.0,-29.5,5
2025-02-10T11:00:00.0,2.2,38.24,2025-02-10,11:00:00.0,22.501852558569897,-250.0,22.777036841981566,-250.0,660.0,0.0,77.14285714285714,0.0,740.0,0.0,900.0,0.0,364.5,-45.0,-54.5,5
2025-02-10T12:00:00.0,2.8,37.94,2025-02-10,12:00:00.0,22.513717990197517,-250.0,22.81105521250798,-250.0,730.0,-77.77777777777777,77.14285714285714,0.0,740.0,0.0,900.0,0.0,405.0,-45.0,-62.277777777777786,5
2025-02-10T13:00:00.0,2.8,34.65,2025-02-10,13:00:00.0,22.525575511537383,-250.0,22.845046368337975,-250.0,820.0,-100.0,117.14285714285714,-50.0,820.0,-100.0,960.0,-100.0,445.5,-45.0,-89.5,5
2025-02-10T14:00:00.0,3.2,34.72,2025-02-10,14:00:00.0,22.53769179452969,-250.0,22.879330331243306,-250.0,910.0,-100.0,157.14285714285714,-50.0,900.0,-100.0,1020.0,-100.0,486.0,-45.0,-89.5,5
2025-02-10T15:00:00.0,3.5,37.18,2025-02-10,15:00:00.0,22.55,-250.0,22.91382686697831,-250.0,1000.0,-100.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,526.5,-45.0,-64.5,5
2025-02-10T16:00:00.0,3.4,41.78,2025-02-10,16:00:00.0,22.55,-127.66666666666667,22.94821580548473,-250.0,1000.0,0.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-37.766666666666666,5
2025-02-10T17:00:00.0,2.8,58.92,2025-02-10,17:00:00.0,22.536833333333334,0.0,22.93209723284034,0.0,900.0,80.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,8.0,5
2025-02-10T18:00:00.0,1.3,69.11,2025-02-10,18:00:00.0,22.522675444444445,0.0,22.91479155505407,0.0,800.0,80.0,100.0,40.0,900.0,0.0,1020.0,0.0,526.5,0.0,12.0,5
2025-02-10T19:00:00.0,-0.4,54.6,2025-02-10,19:00:00.0,22.517463886060238,-100.70225245425404,22.946139721810027,-250.0,700.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-27.070225245425405,5
2025-02-10T20:00:00.0,-1.7,56.75,2025-02-10,20:00:00.0,22.5013189101362,0.0,22.962701031125626,-181.39110546524321,600.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-10.139110546524321,5
2025-02-10T21:00:00.0,-2.5,57.38,2025-02-10,21:00:00.0,22.484651364196107,0.0,22.942330870300726,0.0,500.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,8.0,5
2025-02-10T22:00:00.0,-3.4,51.56,2025-02-10,22:00:00.0,22.492394929953306,-250.0,22.971257005604485,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-50.0,5
2025-02-10T23:00:00.0,-3.6,46.64,2025-02-10,23:00:00.0,22.5,-250.0,23.0,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,-50.0,5
2025-02-11T00:00:00.0,-4.4,40.96,2025-02-11,00:00:00.0,22.507066666666667,-250.0,22.528480000000002,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,40.5,-45.0,-54.5,5
2025-02-11T01:00:00.0,-4.9,39.61,2025-02-11,01:00:00.0,22.51379528888889,-250.0,22.556537215999995,-250.0,500.0,0.0,100.0,0.0,580.0,-100.0,900.0,0.0,81.0,-45.0,-64.5,5
2025-02-11T02:00:00.0,-5.2,37.2,2025-02-11,02:00:00.0,22.520319425362963,-250.0,22.584331986227195,-250.0,590.0,-100.0,140.0,-50.0,660.0,-100.0,960.0,-100.0,121.5,-45.0,-89.5,5
2025-02-11T03:00:00.0,-5.6,37.48,2025-02-11,03:00:00.0,22.526572545746053,-250.0,22.611784520638214,-250.0,680.0,-100.0,157.14285714285714,-21.428571428571427,740.0,-100.0,1020.0,-100.0,162.0,-45.0,-86.64285714285714,5
2025-02-11T04:00:00.0,-5.2,37.74,2025-02-11,04:00:00.0,22.533088164048888,-250.0,22.639535093021703,-250.0,770.0,-100.0,157.14285714285714,0.0,820.0,-100.0,1020.0,0.0,202.5,-45.0,-74.5,5
2025-02-11T05:00:00.0,-4.9,38.54,2025-02-11,05:00:00.0,22.539799438606188,-250.0,22.667503464947284,-250.0,860.0,-100.0,157.14285714285714,0.0,900.0,-100.0,1020.0,0.0,243.0,-45.0,-74.5,5
2025-02-11T06:00:00.0,-4.9,49.94,2025-02-11,06:00:00.0,22.54650623898045,-250.0,22.695449462175326,-250.0,860.0,0.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,283.5,-45.0,-54.5,5
2025-02-11T07:00:00.0,-4.7,54.73,2025-02-11,07:00:00.0,22.528341901487796,0.0,22.673533102605585,0.0,800.0,48.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,4.8,5
2025-02-11T08:00:00.0,-4.0,53.22,2025-02-11,08:00:00.0,22.52684954076321,-161.93200543075721,22.7021942761235,-250.0,800.0,0.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,-41.19320054307572,5
2025-02-11T09:00:00.0,-2.7,54.48,2025-02-11,09:00:00.0,22.510031641069368,0.0,22.701239906225723,-96.8369276156098,800.0,0.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,-9.68369276156098,5
2025-02-11T10:00:00.0,-1.3,67.18,2025-02-11,10:00:00.0,22.494158286641987,0.0,22.682038914300744,0.0,700.0,80.0,100.0,40.0,900.0,0.0,1020.0,0.0,283.5,0.0,12.0,5
2025-02-11T11:00:00.0,-0.2,57.61,2025-02-11,11:00:00.0,22.479028847784225,0.0,22.663733283169304,0.0,600.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,8.0,5
2025-02-11T12:00:00.0,0.3,58.3,2025-02-11,12:00:00.0,22.46424282855237,0.0,22.645842296542767,0.0,500.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,8.0,5
2025-02-11T13:00:00.0,1.1,53.45,2025-02-11,13:00:00.0,22.45,0.0,22.678605622705533,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,-25.0,5
2025-02-11T14:00:00.0,1.3,51.86,2025-02-11,14:00:00.0,22.45,-141.0,22.71150273820737,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,-39.1,5
2025-02-11T15:00:00.0,1.8,50.37,2025-02-11,15:00:00.0,22.46123333333333,-250.0,22.744773536016805,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,-50.0,5
2025-02-11T16:00:00.0,1.6,48.77,2025-02-11,16:00:00.0,22.472325844444438,-250.0,22.77785771718799,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,324.0,-45.0,-54.5,5
2025-02-11T17:00:00.0,1.3,51.9,2025-02-11,17:00:00.0,22.465548263240418,-73.37302692278378,22.810675431014243,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,324.0,0.0,-32.33730269227838,5
2025-02-11T18:00:00.0,0.8,52.58,2025-02-11,18:00:00.0,22.451104564398257,0.0,22.84306689066943,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,324.0,0.0,-25.0,5
2025-02-11T19:00:00.0,0.5,47.66,2025-02-11,19:00:00.0,22.461470494688655,-250.0,22.875192437156894,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,364.5,-45.0,-54.5,5
